Record Length,2.500000e+03,,   0.000000000000,  -1.02400,
Sample Interval,2.000000e-01,,   0.200000000000,  -1.02400,
Trigger Point,0.000000000000e+00,,   0.400000000000,  -1.02400,
,,,   0.600000000000,  -1.02400,
,,,   0.800000000000,  -1.02400,
,,,   1.000000000000,  -1.02400,
Source,CH1,,   1.200000000000,  -1.02400,
Vertical Units,V,,   1.400000000000,  -1.02400,
Vertical Scale,2.000000e-01,,   1.600000000000,  -1.02400,
Vertical Offset,0.000000e+00,,   1.800000000000,  -1.02400,
Horizontal Units,s,,   2.000000000000,  -1.02400,
Horizontal Scale,5.000000e+01,,   2.200000000000,  -1.02400,
Pt Fmt,Y,,   2.400000000000,  -1.02400,
Yzero,0.000000e+00,,   2.600000000000,  -1.02400,
Probe Atten,1.000000e+01,,   2.800000000000,  -1.02400,
Model Number,TDS2002B,,   3.000000000000,  -1.02400,
Serial Number,C053176,,   3.200000000000,  -1.02400,
Firmware Version,FV:v22.01,,   3.400000000000,  -1.02400,
,,,3.600000000000,  -1.02400,
,,,3.800000000000,  -1.02400,
,,,4.000000000000,  -1.02400,
,,,4.200000000000,  -1.02400,
,,,4.400000000000,  -1.02400,
,,,4.600000000000,  -1.02400,
,,,4.800000000000,  -1.02400,
,,,5.000000000000,  -1.02400,
,,,5.200000000000,  -1.02400,
,,,5.400000000000,  -1.02400,
,,,5.600000000000,  -1.02400,
,,,5.800000000000,  -1.02400,
,,,6.000000000000,  -1.02400,
,,,6.200000000000,  -1.02400,
,,,6.400000000000,  -1.02400,
,,,6.600000000000,  -1.02400,
,,,6.800000000000,  -1.02400,
,,,7.000000000000,  -1.02400,
,,,7.200000000000,  -1.02400,
,,,7.400000000000,  -1.02400,
,,,7.600000000000,  -1.02400,
,,,7.800000000000,  -1.02400,
,,,8.000000000000,  -1.02400,
,,,8.200000000000,  -1.02400,
,,,8.400000000000,  -1.02400,
,,,8.600000000000,  -1.02400,
,,,8.800000000000,  -1.02400,
,,,9.000000000000,  -1.02400,
,,,9.200000000000,  -1.02400,
,,,9.400000000000,  -1.02400,
,,,9.600000000000,  -1.02400,
,,,9.800000000000,  -1.02400,
,,,10.000000000000,  -1.02400,
,,,10.200000000000,  -1.02400,
,,,10.400000000000,  -1.02400,
,,,10.600000000000,  -1.02400,
,,,10.800000000000,  -1.02400,
,,,11.000000000000,  -1.02400,
,,,11.200000000000,  -1.02400,
,,,11.400000000000,  -1.02400,
,,,11.600000000000,  -1.02400,
,,,11.800000000000,  -1.02400,
,,,12.000000000000,  -1.02400,
,,,12.200000000000,  -1.02400,
,,,12.400000000000,  -1.02400,
,,,12.600000000000,  -1.02400,
,,,12.800000000000,  -1.02400,
,,,13.000000000000,  -1.02400,
,,,13.200000000000,  -1.02400,
,,,13.400000000000,  -1.02400,
,,,13.600000000000,  -1.02400,
,,,13.800000000000,  -1.02400,
,,,14.000000000000,  -1.02400,
,,,14.200000000000,  -1.02400,
,,,14.400000000000,  -1.02400,
,,,14.600000000000,  -1.02400,
,,,14.800000000000,  -1.02400,
,,,15.000000000000,  -1.02400,
,,,15.200000000000,  -1.02400,
,,,15.400000000000,  -1.02400,
,,,15.600000000000,  -1.02400,
,,,15.800000000000,  -1.02400,
,,,16.000000000000,  -1.02400,
,,,16.200000000000,  -1.02400,
,,,16.400000000000,  -1.02400,
,,,16.600000000000,  -1.02400,
,,,16.800000000000,  -1.02400,
,,,17.000000000000,  -1.02400,
,,,17.200000000000,  -1.02400,
,,,17.400000000000,  -1.02400,
,,,17.600000000000,  -1.02400,
,,,17.800000000000,  -1.02400,
,,,18.000000000000,  -1.02400,
,,,18.200000000000,  -1.02400,
,,,18.400000000000,  -1.02400,
,,,18.600000000000,  -1.02400,
,,,18.800000000000,  -1.02400,
,,,19.000000000000,  -1.02400,
